thesau_%0;term;term.soort;term.status;use_count;narrower_term;broader_term;related_term;equivalent_term;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88873;wolwasserijen;onderwerp;descriptor;1;;wasserijen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88874;wasmiddelenfabrieken;onderwerp;descriptor;1;;fabrieken;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88876;damastweverijen;onderwerp;descriptor;1;;weverijen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88877;katoenweverijen;onderwerp;descriptor;1;;weverijen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88878;lakenweverijen;onderwerp;descriptor;1;;weverijen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88880;tricotageweverijen;onderwerp;descriptor;1;;weverijen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88881;wolververijen;onderwerp;descriptor;1;;weverijen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88882;wolfabrieken;onderwerp;descriptor;1;;fabrieken;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88885;zeepfabrieken;onderwerp;descriptor;1;;fabrieken;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88887;zinkfabrieken;onderwerp;descriptor;1;;fabrieken;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88888;zoutziederijen;onderwerp;descriptor;1;;fabrieken;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88893;pompgemalen;onderwerp;descriptor;1;;gemalen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88894;rioolgemalen;onderwerp;descriptor;1;;gemalen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88895;schepradgemalen;onderwerp;descriptor;1;;gemalen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88896;vijzelgemalen;onderwerp;descriptor;1;;gemalen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88897;dieselgemalen;onderwerp;descriptor;1;;gemalen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88898;electrisch gemalen;onderwerp;descriptor;1;;gemalen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88899;motorgemalen;onderwerp;descriptor;1;;gemalen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88901;houtbewerkingsbedrijven;onderwerp;descriptor;1;;nijverheidsgebouwen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88902;industriestraten;onderwerp;descriptor;1;;nijverheidsgebouwen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88903;ketelhuizen;onderwerp;descriptor;1;;nijverheidsgebouwen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88906;klokhuistorens;onderwerp;descriptor;1;;nijverheidsgebouwen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88907;kunstschildersateliers;onderwerp;descriptor;1;;nijverheidsgebouwen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88908;landbouwmechanisatiebedrijven;onderwerp;descriptor;1;;nijverheidsgebouwen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88910;lithografie-inrichtingen;onderwerp;descriptor;1;;nijverheidsgebouwen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88911;luchtschachten;onderwerp;descriptor;1;;nijverheidsgebouwen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88912;machinegebouwen;onderwerp;descriptor;1;;nijverheidsgebouwen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88913;machinehuizen;onderwerp;descriptor;1;;nijverheidsgebouwen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88916;meterhuisjes;onderwerp;descriptor;1;;nijverheidsgebouwen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88920;amalgamatiemolen;onderwerp;descriptor;1;;molenfuncties;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88921;biksteenmolen;onderwerp;descriptor;1;;molenfuncties;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88922;boerengemaal;onderwerp;descriptor;1;;molenfuncties;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88923;kopermolen;onderwerp;descriptor;1;;molenfuncties;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88932;vernismolen;onderwerp;descriptor;1;;molenfuncties;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88938;achtkante molen;onderwerp;descriptor;1;;molentypes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88939;axiale turbine;onderwerp;descriptor;1;;molentypes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88941;achtkante beltmolen;onderwerp;descriptor;1;;beltmolen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88942;stenen beltmolen;onderwerp;descriptor;1;;beltmolen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88944;bovenmolen;onderwerp;descriptor;1;;molentypes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88945;bovenslagmolen;onderwerp;descriptor;1;;molentypes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88947;kettingmolen;onderwerp;descriptor;1;;molentypes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88951;ronde molen;onderwerp;descriptor;1;;molentypes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88955;gesloten standerdmolen;onderwerp;descriptor;1;;standerdmolen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88956;halfgesloten standerdmolen;onderwerp;descriptor;1;;standerdmolen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88957;open standerdmolen;onderwerp;descriptor;1;;standerdmolen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88961;stenen grondzeiler;onderwerp;descriptor;1;;molentypes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88963;stenen stellingmolen;onderwerp;descriptor;1;;molentypes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88991;zeskante grondzeilers;onderwerp;descriptor;1;;grondzeilers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88993;twaalfkante grondzeilers;onderwerp;descriptor;1;;grondzeilers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88994;ronde stenen grondzeilers;onderwerp;descriptor;1;;grondzeilers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88996;zeskante beltmolens;onderwerp;descriptor;1;;beltmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88997;achtkante beltmolens;onderwerp;descriptor;1;;beltmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88998;zestienkante beltmolens;onderwerp;descriptor;1;;beltmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88999;ronde stenen beltmolens;onderwerp;descriptor;1;;beltmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89001;zeskante stellingmolens;onderwerp;descriptor;1;;stellingmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89003;ronde stenen stellingmolens;onderwerp;descriptor;1;;stellingmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89005;open standerdmolens;onderwerp;descriptor;1;;standerdmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89006;halfgesloten standerdmolens;onderwerp;descriptor;1;;standerdmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89007;gesloten standerdmolens;onderwerp;descriptor;1;;standerdmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89011;spinnenkoppen met stelling;onderwerp;descriptor;1;;spinnenkoppen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89012;paltrokken;onderwerp;descriptor;1;;windmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89017;staarttjaskers;onderwerp;descriptor;1;;tjaskers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89019;Amerikaanse windmotors;onderwerp;descriptor;1;;windmotors;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89020;bosmanmolentjes;onderwerp;descriptor;1;;windmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89022;aanbrengertjes;onderwerp;descriptor;1;;windmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89025;vijzelmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89026;amalgamatiemolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89027;armenmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89028;baggermolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89029;barietmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89030;beender(meel)molens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89031;biksteenmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89032;bloemmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89033;boerengemalen;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89034;boormolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89035;buskruitmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89036;cacaomolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89037;cementmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89038;chicoreimolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89039;doppemolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89040;dorsmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89041;draadtrekkerijen;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89042;druivenmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89044;emmerkettingen;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89045;examenmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89046;gipsmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89047;glazuurmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89049;hamermolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89051;hennepkloppers;onderwerp;descriptor;1;;hennepmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89052;hennepkloppers-molens;onderwerp;descriptor;1;;hennepmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89053;hennepkoeksmolens;onderwerp;descriptor;1;;hennepmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89054;hennepwrijfmolens;onderwerp;descriptor;1;;hennepmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89055;horecamolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89056;houtmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89057;huishoudmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89058;ijzermolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89059;instructiemolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89060;kanonboormolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89062;kipmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89064;klopmolentjes;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89065;knikkermolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89066;koffiemolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89067;kopermolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89069;krijtmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89072;leermolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89073;lijmkokerijen;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89074;loodwitmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89075;marmermolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89076;mosterdmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89079;dubbele oliemolens;onderwerp;descriptor;1;;oliemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89080;linkse oliemolens;onderwerp;descriptor;1;;oliemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89081;olijfoliemolens;onderwerp;descriptor;1;;oliemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89083;blauwpapiermolens;onderwerp;descriptor;1;;papiermolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89084;grauwpapiermolens;onderwerp;descriptor;1;;papiermolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89085;witpapiermolens;onderwerp;descriptor;1;;papiermolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89087;pepermolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89088;petmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89089;papierpetmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89090;pleistermolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89092;polijstmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89093;porseleinmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89094;prutmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89095;ratelaarmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89096;rijstpelmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89097;roggemolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89098;rouwmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89100;ruwmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89101;schalien(kloof)molens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89102;schelpzandmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89103;schelpmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89104;schobbermolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89105;schorsmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89107;specerijmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89109;duivelmolens;onderwerp;descriptor;1;;textielmolen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89110;handtwijnmolens;onderwerp;descriptor;1;;textielmolen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89111;kaardemolens;onderwerp;descriptor;1;;textielmolen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89112;kaardingmolens;onderwerp;descriptor;1;;textielmolen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89114;wolmolens;onderwerp;descriptor;1;;textielmolen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89115;zijdemolens;onderwerp;descriptor;1;;textielmolen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89118;ventilatiemolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89120;blauwselmolens;onderwerp;descriptor;1;;verfmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89121;verfhoutmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89122;vernismolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89123;verswatermolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89124;vlasmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89125;walserijen;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89126;wanmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89128;blekerijen;onderwerp;descriptor;1;;wasserijmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89129;wedemolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89130;witleerlooierijen;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89131;woonmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89134;deelzagers;onderwerp;descriptor;1;;houtzaagmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89135;eikenzagers;onderwerp;descriptor;1;;houtzaagmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89136;lattenzagers;onderwerp;descriptor;1;;houtzaagmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89137;veerzagers;onderwerp;descriptor;1;;houtzaagmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89138;wagenschotzagers;onderwerp;descriptor;1;;houtzaagmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89139;zomerzagers;onderwerp;descriptor;1;;houtzaagmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89140;steenzaagmolens;onderwerp;descriptor;1;;zaagmolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89141;zaagselmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89142;zeemtouwersmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89143;zeisensmidsen;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89144;zoutmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89145;zwingelmolens;onderwerp;descriptor;1;;industriemolens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89147;schepradmolens;onderwerp;descriptor;1;;molens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89150;onderkruiers;onderwerp;descriptor;1;;bovenkruiers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89151;binnenkruiers;onderwerp;descriptor;1;;bovenkruiers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89152;buitenkruiers;onderwerp;descriptor;1;;bovenkruiers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89153;middelmolens;onderwerp;descriptor;1;;molens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89154;seinmolens;onderwerp;descriptor;1;;molens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89155;motorzaagmolens;onderwerp;descriptor;1;;molens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
